,ghi,dhi,dni,temp_air,wind_speed
2023-05-24 09:00:00+00:00,0.0,0.0,0.0,3.0500000000000003,0.8
2023-05-24 10:00:00+00:00,0.0,0.0,0.0,2.75,0.8
2023-05-24 11:00:00+00:00,0.0,0.0,0.0,2.45,0.75
2023-05-24 12:00:00+00:00,27.0,16.0,178.0,3.15,0.9500000000000001
2023-05-24 13:00:00+00:00,139.0,52.5,365.5,4.9,1.05
2023-05-24 14:00:00+00:00,267.5,91.0,430.0,6.5,1.3
2023-05-24 15:00:00+00:00,357.5,89.5,466.5,7.8500000000000005,1.6
2023-05-24 16:00:00+00:00,472.0,120.5,490.5,9.05,1.9000000000000001
2023-05-24 17:00:00+00:00,596.5,171.5,514.5,10.25,2.1
2023-05-24 18:00:00+00:00,616.0,163.5,504.5,11.3,2.2
2023-05-24 19:00:00+00:00,780.5,280.5,542.0,12.2,2.2
2023-05-24 20:00:00+00:00,798.0,316.5,533.0,12.899999999999999,2.2
2023-05-24 21:00:00+00:00,694.5,308.0,461.0,13.05,2.35
2023-05-24 22:00:00+00:00,598.5,285.5,427.0,12.6,2.5
2023-05-24 23:00:00+00:00,444.0,215.0,385.0,11.75,2.4000000000000004
2023-05-25 00:00:00+00:00,302.5,174.0,296.0,10.850000000000001,1.85
2023-05-25 01:00:00+00:00,145.5,92.0,207.5,9.25,1.15
2023-05-25 02:00:00+00:00,28.0,27.5,6.5,7.500000000000001,0.8
2023-05-25 03:00:00+00:00,0.0,0.0,0.0,6.5,0.8500000000000001
2023-05-25 04:00:00+00:00,0.0,0.0,0.0,5.9,0.8
2023-05-25 05:00:00+00:00,0.0,0.0,0.0,5.5,0.75
2023-05-25 06:00:00+00:00,0.0,0.0,0.0,5.1000000000000005,0.75
2023-05-25 07:00:00+00:00,0.0,0.0,0.0,4.55,0.9
2023-05-25 08:00:00+00:00,0.0,0.0,0.0,4.050000000000001,0.95
2023-05-25 09:00:00+00:00,0.0,0.0,0.0,3.6500000000000004,0.9500000000000001
2023-05-25 10:00:00+00:00,0.0,0.0,0.0,3.2,0.8500000000000001
2023-05-25 11:00:00+00:00,0.0,0.0,0.0,2.75,0.8500000000000001
2023-05-25 12:00:00+00:00,22.0,22.0,1.5,3.55,1.0
2023-05-25 13:00:00+00:00,156.5,97.5,248.5,5.65,1.55
2023-05-25 14:00:00+00:00,213.0,153.0,146.0,7.700000000000001,2.1500000000000004
2023-05-25 15:00:00+00:00,521.5,165.0,619.5,9.5,2.5
2023-05-25 16:00:00+00:00,611.0,226.5,535.5,10.850000000000001,2.7
2023-05-25 17:00:00+00:00,493.5,320.5,209.0,11.75,3.0
2023-05-25 18:00:00+00:00,650.5,358.5,325.0,12.100000000000001,3.3000000000000003
2023-05-25 19:00:00+00:00,650.0,386.5,285.5,11.95,3.5500000000000003
2023-05-25 20:00:00+00:00,775.0,343.5,477.5,11.65,3.5500000000000003
2023-05-25 21:00:00+00:00,779.5,253.0,627.0,11.4,3.3000000000000003
2023-05-25 22:00:00+00:00,715.5,160.5,755.5,11.0,3.1000000000000005
2023-05-25 23:00:00+00:00,556.0,169.0,648.5,10.45,2.7
2023-05-26 00:00:00+00:00,199.0,90.0,250.5,9.649999999999999,2.3500000000000005
2023-05-26 01:00:00+00:00,149.5,64.5,324.5,8.15,1.7500000000000002
2023-05-26 02:00:00+00:00,28.5,20.0,99.5,6.300000000000001,1.1500000000000001
2023-05-26 03:00:00+00:00,0.0,0.0,0.0,5.2,0.9
2023-05-26 04:00:00+00:00,0.0,0.0,0.0,4.95,0.8500000000000001
2023-05-26 05:00:00+00:00,0.0,0.0,0.0,4.4,0.8500000000000001
2023-05-26 06:00:00+00:00,0.0,0.0,0.0,3.7,0.8
2023-05-26 07:00:00+00:00,0.0,0.0,0.0,3.1,0.75
2023-05-26 08:00:00+00:00,0.0,0.0,0.0,2.55,0.75
2023-05-26 09:00:00+00:00,0.0,0.0,0.0,2.0,0.8
2023-05-26 10:00:00+00:00,0.0,0.0,0.0,1.4500000000000002,0.8500000000000001
2023-05-26 11:00:00+00:00,0.0,0.0,0.0,1.2000000000000002,0.9
2023-05-26 12:00:00+00:00,26.0,18.5,112.0,2.45,1.05
2023-05-26 13:00:00+00:00,181.5,77.5,436.5,5.1,1.6
2023-05-26 14:00:00+00:00,374.0,112.0,633.0,7.6,2.2
2023-05-26 15:00:00+00:00,575.0,104.0,816.0,9.5,2.45
2023-05-26 16:00:00+00:00,669.5,209.0,640.0,10.95,2.7
2023-05-26 17:00:00+00:00,701.5,242.5,554.0,12.0,3.05
2023-05-26 18:00:00+00:00,778.0,250.0,587.0,12.600000000000001,3.35
2023-05-26 19:00:00+00:00,842.5,235.5,656.5,12.75,3.5500000000000003
2023-05-26 20:00:00+00:00,929.0,164.0,845.0,12.8,3.6
2023-05-26 21:00:00+00:00,562.0,195.0,436.5,12.75,3.55
2023-05-26 22:00:00+00:00,400.5,60.5,462.0,12.55,3.45
2023-05-26 23:00:00+00:00,312.5,51.0,436.5,12.0,3.2
2023-05-27 00:00:00+00:00,279.5,101.0,408.0,11.100000000000001,2.75
2023-05-27 01:00:00+00:00,187.0,87.5,378.0,9.45,1.7500000000000002
2023-05-27 02:00:00+00:00,46.0,30.5,172.5,7.2,0.9500000000000001
2023-05-27 03:00:00+00:00,0.0,0.0,0.0,5.7,0.8500000000000001
2023-05-27 04:00:00+00:00,0.0,0.0,0.0,5.050000000000001,0.9500000000000001
2023-05-27 05:00:00+00:00,0.0,0.0,0.0,4.550000000000001,1.0
2023-05-27 06:00:00+00:00,0.0,0.0,0.0,4.0,1.0
2023-05-27 07:00:00+00:00,0.0,0.0,0.0,3.3500000000000005,1.05
2023-05-27 08:00:00+00:00,0.0,0.0,0.0,2.8,1.05
2023-05-27 09:00:00+00:00,0.0,0.0,0.0,2.2,1.1
2023-05-27 10:00:00+00:00,0.0,0.0,0.0,1.65,1.15
2023-05-27 11:00:00+00:00,0.0,0.0,0.0,1.6,1.05
2023-05-27 12:00:00+00:00,33.0,23.5,136.0,3.3000000000000003,1.25
2023-05-27 13:00:00+00:00,146.0,68.5,320.5,6.550000000000001,1.55
2023-05-27 14:00:00+00:00,338.0,128.0,506.5,9.55,1.8000000000000003
2023-05-27 15:00:00+00:00,468.5,174.0,509.0,11.899999999999999,1.9500000000000002
2023-05-27 16:00:00+00:00,605.0,208.0,551.0,13.6,2.15
2023-05-27 17:00:00+00:00,830.5,156.5,812.0,14.85,2.5
2023-05-27 18:00:00+00:00,813.5,253.0,622.5,15.600000000000001,2.9000000000000004
2023-05-27 19:00:00+00:00,764.0,171.0,640.0,15.95,3.1
2023-05-27 20:00:00+00:00,785.0,250.0,590.5,15.95,3.1500000000000004
2023-05-27 21:00:00+00:00,836.0,184.5,773.5,15.8,3.1
2023-05-27 22:00:00+00:00,600.0,189.5,556.5,15.5,2.95
2023-05-27 23:00:00+00:00,567.0,139.5,712.0,14.850000000000001,2.7
2023-05-28 00:00:00+00:00,341.0,114.5,516.5,13.850000000000001,2.3000000000000003
2023-05-28 01:00:00+00:00,169.0,70.0,373.0,11.9,1.5
2023-05-28 02:00:00+00:00,53.5,32.5,229.0,9.7,1.0
2023-05-28 03:00:00+00:00,0.0,0.0,0.0,8.25,0.95
2023-05-28 04:00:00+00:00,0.0,0.0,0.0,7.3,1.05
2023-05-28 05:00:00+00:00,0.0,0.0,0.0,6.300000000000001,1.0
2023-05-28 06:00:00+00:00,0.0,0.0,0.0,5.4,1.05
2023-05-28 07:00:00+00:00,0.0,0.0,0.0,4.65,1.05
2023-05-28 08:00:00+00:00,0.0,0.0,0.0,3.95,1.15
2023-05-28 09:00:00+00:00,0.0,0.0,0.0,3.4000000000000004,1.15
2023-05-28 10:00:00+00:00,0.0,0.0,0.0,3.05,1.25
2023-05-28 11:00:00+00:00,0.0,0.0,0.0,3.05,1.2
2023-05-28 12:00:00+00:00,45.5,25.0,300.5,5.0,1.35
2023-05-28 13:00:00+00:00,206.5,50.0,649.0,8.5,1.75
2023-05-28 14:00:00+00:00,399.5,65.0,804.5,11.5,2.3
2023-05-28 15:00:00+00:00,589.0,75.0,887.0,13.65,2.75
2023-05-28 16:00:00+00:00,755.5,83.0,933.0,15.35,3.0
2023-05-28 17:00:00+00:00,887.5,86.0,965.0,16.65,3.1500000000000004
2023-05-28 18:00:00+00:00,843.5,265.0,642.0,17.5,3.2
2023-05-28 19:00:00+00:00,813.5,241.0,617.5,17.6,3.15
2023-05-28 20:00:00+00:00,704.5,295.0,451.0,17.4,2.75
2023-05-28 21:00:00+00:00,605.5,349.5,304.0,17.400000000000002,2.45
2023-05-28 22:00:00+00:00,508.0,275.0,315.0,17.25,2.5
2023-05-28 23:00:00+00:00,319.0,171.0,246.0,16.45,2.5
2023-05-29 00:00:00+00:00,260.5,93.0,381.0,15.100000000000001,2.05
2023-05-29 01:00:00+00:00,126.5,111.5,56.0,13.25,1.3
2023-05-29 02:00:00+00:00,36.5,34.5,23.0,10.95,0.9
2023-05-29 03:00:00+00:00,0.0,0.0,0.0,9.5,0.95
2023-05-29 04:00:00+00:00,0.0,0.0,0.0,8.9,0.95
2023-05-29 05:00:00+00:00,0.0,0.0,0.0,8.25,0.95
2023-05-29 06:00:00+00:00,0.0,0.0,0.0,7.550000000000001,0.95
2023-05-29 07:00:00+00:00,0.0,0.0,0.0,6.85,1.05
2023-05-29 08:00:00+00:00,0.0,0.0,0.0,6.15,1.1500000000000001
2023-05-29 09:00:00+00:00,0.0,0.0,0.0,5.5,1.25
2023-05-29 10:00:00+00:00,0.0,0.0,0.0,5.050000000000001,1.3
2023-05-29 11:00:00+00:00,0.0,0.0,0.0,4.95,1.4000000000000001
2023-05-29 12:00:00+00:00,35.0,24.0,154.0,6.2,1.7500000000000002
2023-05-29 13:00:00+00:00,193.5,77.0,480.5,8.600000000000001,2.0500000000000003
2023-05-29 14:00:00+00:00,340.5,145.0,470.0,11.1,2.1
2023-05-29 15:00:00+00:00,565.0,140.0,732.5,13.100000000000001,2.6500000000000004
2023-05-29 16:00:00+00:00,671.0,219.5,625.5,14.25,3.3
2023-05-29 17:00:00+00:00,835.5,174.0,796.0,15.0,3.9000000000000004
2023-05-29 18:00:00+00:00,977.0,104.5,967.5,15.45,4.2
2023-05-29 19:00:00+00:00,1014.5,92.0,994.0,15.6,4.35
2023-05-29 20:00:00+00:00,829.5,242.5,646.0,15.55,4.45
2023-05-29 21:00:00+00:00,744.5,181.0,667.0,15.2,4.4
2023-05-29 22:00:00+00:00,767.5,127.0,865.0,14.55,4.2
2023-05-29 23:00:00+00:00,564.0,153.0,681.0,13.6,3.95
2023-05-30 00:00:00+00:00,351.0,113.0,538.0,12.4,3.5
2023-05-30 01:00:00+00:00,175.0,67.5,398.0,10.55,2.7
2023-05-30 02:00:00+00:00,49.5,28.5,219.0,8.3,1.8
2023-05-30 03:00:00+00:00,0.0,0.0,0.0,6.8,1.25
2023-05-30 04:00:00+00:00,0.0,0.0,0.0,6.1,0.8999999999999999
2023-05-30 05:00:00+00:00,0.0,0.0,0.0,5.25,0.8
2023-05-30 06:00:00+00:00,0.0,0.0,0.0,4.3,0.9500000000000001
2023-05-30 07:00:00+00:00,0.0,0.0,0.0,3.5500000000000003,0.95
2023-05-30 08:00:00+00:00,0.0,0.0,0.0,3.15,0.95
2023-05-30 09:00:00+00:00,0.0,0.0,0.0,2.7,0.95
2023-05-30 10:00:00+00:00,0.0,0.0,0.0,2.3,0.95
2023-05-30 11:00:00+00:00,0.0,0.0,0.0,2.0,1.0
2023-05-30 12:00:00+00:00,48.5,25.5,320.0,3.45,1.1500000000000001
2023-05-30 13:00:00+00:00,208.5,51.5,644.5,6.5,1.5
2023-05-30 14:00:00+00:00,406.0,63.5,819.0,9.3,1.45
2023-05-30 15:00:00+00:00,597.5,75.0,899.0,11.45,1.4500000000000002
2023-05-30 16:00:00+00:00,766.0,83.0,945.0,13.05,1.8
2023-05-30 17:00:00+00:00,898.5,87.0,975.0,14.100000000000001,2.4000000000000004
2023-05-30 18:00:00+00:00,983.5,87.0,993.0,14.9,2.9000000000000004
2023-05-30 19:00:00+00:00,1014.5,87.5,997.5,15.25,3.1500000000000004
2023-05-30 20:00:00+00:00,759.0,210.0,603.0,15.25,3.25
2023-05-30 21:00:00+00:00,705.0,232.5,558.0,14.95,3.25
2023-05-30 22:00:00+00:00,446.0,86.0,485.0,14.4,3.15
2023-05-30 23:00:00+00:00,545.0,157.5,640.0,13.45,3.0
2023-05-31 00:00:00+00:00,228.5,37.5,429.0,12.25,2.65
2023-05-31 01:00:00+00:00,186.5,79.0,394.5,10.45,1.95
2023-05-31 02:00:00+00:00,47.0,24.5,229.0,7.95,1.2
2023-05-31 03:00:00+00:00,0.0,0.0,0.0,6.05,1.1
2023-05-31 04:00:00+00:00,0.0,0.0,0.0,5.0,1.3
2023-05-31 05:00:00+00:00,0.0,0.0,0.0,4.4,1.35
2023-05-31 06:00:00+00:00,0.0,0.0,0.0,3.9000000000000004,1.35
2023-05-31 07:00:00+00:00,0.0,0.0,0.0,3.4000000000000004,1.3
2023-05-31 08:00:00+00:00,0.0,0.0,0.0,2.95,1.25
2023-05-31 09:00:00+00:00,0.0,0.0,0.0,2.6,1.2
2023-05-31 10:00:00+00:00,0.0,0.0,0.0,2.25,1.15
2023-05-31 11:00:00+00:00,0.0,0.0,0.0,2.35,1.05
2023-05-31 12:00:00+00:00,40.0,26.5,184.0,4.25,1.2
2023-05-31 13:00:00+00:00,187.5,77.0,451.0,7.5,1.1500000000000001
2023-05-31 14:00:00+00:00,389.5,110.0,667.5,10.3,0.9
2023-05-31 15:00:00+00:00,580.5,123.0,785.5,12.2,1.1500000000000001
2023-05-31 16:00:00+00:00,749.0,120.5,868.5,13.55,1.8
2023-05-31 17:00:00+00:00,890.0,108.0,938.5,14.55,2.2
2023-05-31 18:00:00+00:00,976.5,108.0,961.0,15.2,2.5
2023-05-31 19:00:00+00:00,1018.0,81.0,1007.5,15.6,2.7
2023-05-31 20:00:00+00:00,994.5,81.5,1002.5,15.850000000000001,2.8500000000000005
2023-05-31 21:00:00+00:00,916.5,81.5,985.5,15.950000000000001,2.95
2023-05-31 22:00:00+00:00,772.5,84.0,926.5,15.850000000000001,2.95
2023-05-31 23:00:00+00:00,608.5,105.0,830.5,15.35,2.8
2023-06-01 00:00:00+00:00,396.5,118.5,623.0,14.399999999999999,2.5
2023-06-01 01:00:00+00:00,134.5,32.0,373.5,12.3,1.6500000000000001
2023-06-01 02:00:00+00:00,42.5,27.5,148.5,9.5,0.95
2023-06-01 03:00:00+00:00,0.0,0.0,0.0,7.8,0.95
2023-06-01 04:00:00+00:00,0.0,0.0,0.0,7.1000000000000005,0.95
2023-06-01 05:00:00+00:00,0.0,0.0,0.0,6.5,0.95
2023-06-01 06:00:00+00:00,0.0,0.0,0.0,6.0,1.05
2023-06-01 07:00:00+00:00,0.0,0.0,0.0,5.7,1.05
2023-06-01 08:00:00+00:00,0.0,0.0,0.0,5.4,1.05
2023-06-01 09:00:00+00:00,0.0,0.0,0.0,5.1000000000000005,1.05
2023-06-01 10:00:00+00:00,0.0,0.0,0.0,4.8500000000000005,1.05
2023-06-01 11:00:00+00:00,0.0,0.0,0.0,4.75,1.05
2023-06-01 12:00:00+00:00,31.5,25.0,88.0,6.050000000000001,1.0
2023-06-01 13:00:00+00:00,170.0,81.5,357.0,8.7,0.9500000000000001
2023-06-01 14:00:00+00:00,347.0,150.5,467.0,11.45,1.3
2023-06-01 15:00:00+00:00,512.5,199.0,538.0,13.5,2.0
2023-06-01 16:00:00+00:00,733.0,143.5,814.0,14.75,2.4000000000000004
2023-06-01 17:00:00+00:00,763.5,253.5,611.5,15.55,2.5500000000000003
2023-06-01 18:00:00+00:00,926.0,170.5,835.5,16.25,2.7
2023-06-01 19:00:00+00:00,1002.0,103.0,966.0,16.65,2.7
2023-06-01 20:00:00+00:00,959.5,133.0,906.5,16.85,2.7
2023-06-01 21:00:00+00:00,730.0,293.0,515.0,16.85,2.65
2023-06-01 22:00:00+00:00,511.5,294.5,291.5,16.5,2.45
2023-06-01 23:00:00+00:00,527.0,187.0,559.0,16.0,2.2
2023-06-02 00:00:00+00:00,333.0,186.5,327.0,15.15,1.7500000000000002
2023-06-02 01:00:00+00:00,124.5,90.5,124.0,13.399999999999999,1.05
2023-06-02 02:00:00+00:00,40.5,37.0,34.5,11.4,0.8
2023-06-02 03:00:00+00:00,0.0,0.0,0.0,10.1,1.05
2023-06-02 04:00:00+00:00,0.0,0.0,0.0,9.05,1.5000000000000002
2023-06-02 05:00:00+00:00,0.0,0.0,0.0,7.85,1.65
2023-06-02 06:00:00+00:00,0.0,0.0,0.0,6.8500000000000005,1.3
2023-06-02 07:00:00+00:00,0.0,0.0,0.0,6.25,1.0
2023-06-02 08:00:00+00:00,0.0,0.0,0.0,5.7,0.95
2023-06-02 09:00:00+00:00,0.0,0.0,0.0,5.35,0.95
2023-06-02 10:00:00+00:00,0.0,0.0,0.0,5.15,0.95
2023-06-02 11:00:00+00:00,0.0,0.0,0.0,5.25,0.95
2023-06-02 12:00:00+00:00,28.0,25.0,41.0,6.75,0.9
2023-06-02 13:00:00+00:00,125.5,52.0,298.0,9.4,1.1
2023-06-02 14:00:00+00:00,286.0,119.0,396.0,11.9,1.6500000000000001
2023-06-02 15:00:00+00:00,369.5,221.0,254.0,13.75,2.25
2023-06-02 16:00:00+00:00,468.5,312.0,216.0,14.95,2.7
2023-06-02 17:00:00+00:00,575.0,339.5,282.0,15.45,3.1500000000000004
2023-06-02 18:00:00+00:00,690.5,399.5,321.5,15.45,3.45
2023-06-02 19:00:00+00:00,804.5,339.0,500.0,15.25,3.5500000000000003
2023-06-02 20:00:00+00:00,796.0,339.5,500.0,14.95,3.4000000000000004
2023-06-02 21:00:00+00:00,666.0,296.0,436.0,14.85,3.25
2023-06-02 22:00:00+00:00,560.0,303.5,344.0,14.6,3.3
2023-06-02 23:00:00+00:00,410.0,240.0,278.5,14.0,3.3
2023-06-03 00:00:00+00:00,283.0,215.0,151.5,13.100000000000001,3.1
2023-06-03 01:00:00+00:00,151.5,104.0,170.0,11.8,2.25
2023-06-03 02:00:00+00:00,40.0,40.0,2.5,9.8,1.25
2023-06-03 03:00:00+00:00,0.0,0.0,0.0,8.2,0.8500000000000001
2023-06-03 04:00:00+00:00,0.0,0.0,0.0,7.65,0.8
2023-06-03 05:00:00+00:00,0.0,0.0,0.0,7.25,0.8
2023-06-03 06:00:00+00:00,0.0,0.0,0.0,6.75,0.9
2023-06-03 07:00:00+00:00,0.0,0.0,0.0,6.15,1.0
2023-06-03 08:00:00+00:00,0.0,0.0,0.0,5.8500000000000005,1.1500000000000001
2023-06-03 09:00:00+00:00,0.0,0.0,0.0,5.800000000000001,1.4000000000000001
2023-06-03 10:00:00+00:00,0.0,0.0,0.0,5.65,1.6
2023-06-03 11:00:00+00:00,0.0,0.0,0.0,5.550000000000001,1.7000000000000002
2023-06-03 12:00:00+00:00,21.5,21.0,3.5,6.6000000000000005,2.0500000000000003
2023-06-03 13:00:00+00:00,53.0,52.0,3.0,8.4,2.6
2023-06-03 14:00:00+00:00,164.0,153.0,27.0,9.600000000000001,2.8
2023-06-03 15:00:00+00:00,206.0,199.5,10.5,10.7,3.1
2023-06-03 16:00:00+00:00,298.0,286.5,15.5,11.6,3.45
2023-06-03 17:00:00+00:00,299.5,276.5,27.5,12.2,3.65
2023-06-03 18:00:00+00:00,300.0,292.0,8.5,12.600000000000001,3.7
2023-06-03 19:00:00+00:00,283.5,278.5,5.5,12.75,3.6000000000000005
2023-06-03 20:00:00+00:00,395.0,341.0,59.0,13.05,3.6500000000000004
2023-06-03 21:00:00+00:00,621.5,363.5,303.5,13.35,3.7
2023-06-03 22:00:00+00:00,506.0,295.0,282.5,13.2,3.6
2023-06-03 23:00:00+00:00,425.0,260.5,269.5,12.5,3.25
2023-06-04 00:00:00+00:00,354.0,167.0,414.5,11.6,2.7
2023-06-04 01:00:00+00:00,170.5,63.5,382.0,10.3,2.05
2023-06-04 02:00:00+00:00,49.0,32.5,153.5,8.65,1.55
2023-06-04 03:00:00+00:00,0.0,0.0,0.0,7.450000000000001,1.3
2023-06-04 04:00:00+00:00,0.0,0.0,0.0,6.85,1.35
2023-06-04 05:00:00+00:00,0.0,0.0,0.0,6.35,1.4500000000000002
2023-06-04 06:00:00+00:00,0.0,0.0,0.0,5.75,1.5
2023-06-04 07:00:00+00:00,0.0,0.0,0.0,5.15,1.5
2023-06-04 08:00:00+00:00,0.0,0.0,0.0,4.5,1.55
2023-06-04 09:00:00+00:00,0.0,0.0,0.0,3.8000000000000003,1.4
2023-06-04 10:00:00+00:00,0.0,0.0,0.0,3.1500000000000004,1.35
2023-06-04 11:00:00+00:00,0.0,0.0,0.0,3.05,1.3
2023-06-04 12:00:00+00:00,52.5,25.5,352.0,4.6,1.6500000000000001
2023-06-04 13:00:00+00:00,214.0,45.0,678.5,7.45,2.3
2023-06-04 14:00:00+00:00,372.0,106.0,629.5,10.05,2.55
2023-06-04 15:00:00+00:00,581.5,99.0,824.0,12.25,2.65
2023-06-04 16:00:00+00:00,687.0,168.0,714.5,13.9,2.7
2023-06-04 17:00:00+00:00,764.5,262.5,600.5,15.2,2.75
2023-06-04 18:00:00+00:00,789.5,246.5,599.0,16.4,2.8000000000000003
2023-06-04 19:00:00+00:00,730.5,422.0,330.5,17.35,2.95
2023-06-04 20:00:00+00:00,712.5,277.5,475.5,17.85,3.15
2023-06-04 21:00:00+00:00,597.5,146.0,530.0,17.8,3.2
2023-06-04 22:00:00+00:00,694.5,178.0,690.5,17.4,3.2
2023-06-04 23:00:00+00:00,319.5,198.5,197.5,16.75,3.1000000000000005
2023-06-05 00:00:00+00:00,215.0,75.0,309.5,15.85,2.8
2023-06-05 01:00:00+00:00,136.0,118.5,62.0,14.2,1.9500000000000002
2023-06-05 02:00:00+00:00,56.0,33.5,209.5,11.75,1.15
2023-06-05 03:00:00+00:00,0.0,0.0,0.0,9.8,1.05
2023-06-05 04:00:00+00:00,0.0,0.0,0.0,8.95,1.1
2023-06-05 05:00:00+00:00,0.0,0.0,0.0,8.350000000000001,1.1
2023-06-05 06:00:00+00:00,0.0,0.0,0.0,7.95,1.05
2023-06-05 07:00:00+00:00,0.0,0.0,0.0,7.550000000000001,1.05
2023-06-05 08:00:00+00:00,0.0,0.0,0.0,7.050000000000001,1.05
2023-06-05 09:00:00+00:00,0.0,0.0,0.0,6.5,1.05
2023-06-05 10:00:00+00:00,0.0,0.0,0.0,6.050000000000001,1.05
2023-06-05 11:00:00+00:00,0.0,0.0,0.0,6.050000000000001,1.1
2023-06-05 12:00:00+00:00,32.5,16.0,206.0,7.35,1.6
2023-06-05 13:00:00+00:00,192.0,83.0,435.0,9.55,2.25
2023-06-05 14:00:00+00:00,366.0,116.5,590.0,11.75,2.5
2023-06-05 15:00:00+00:00,591.5,69.5,891.0,13.850000000000001,2.45
2023-06-05 16:00:00+00:00,698.5,182.5,710.5,15.649999999999999,2.3500000000000005
2023-06-05 17:00:00+00:00,788.5,227.0,672.0,17.1,2.45
2023-06-05 18:00:00+00:00,894.5,220.5,743.5,18.25,2.75
2023-06-05 19:00:00+00:00,930.5,230.5,749.5,19.0,2.95
2023-06-05 20:00:00+00:00,820.5,229.0,646.0,19.5,3.1
2023-06-05 21:00:00+00:00,773.0,248.0,616.0,19.55,3.0500000000000003
2023-06-05 22:00:00+00:00,767.0,113.0,873.0,19.35,3.0
2023-06-05 23:00:00+00:00,623.0,74.5,893.5,18.700000000000003,2.8
2023-06-06 00:00:00+00:00,438.5,66.0,820.0,17.55,2.4000000000000004
2023-06-06 01:00:00+00:00,247.5,54.5,683.0,15.55,1.55
2023-06-06 02:00:00+00:00,74.5,37.0,341.0,13.0,0.9500000000000002
2023-06-06 03:00:00+00:00,0.0,0.0,0.0,11.25,1.0
2023-06-06 04:00:00+00:00,0.0,0.0,0.0,10.4,1.05
2023-06-06 05:00:00+00:00,0.0,0.0,0.0,10.05,1.15
2023-06-06 06:00:00+00:00,0.0,0.0,0.0,9.850000000000001,1.15
2023-06-06 07:00:00+00:00,0.0,0.0,0.0,9.55,1.1
2023-06-06 08:00:00+00:00,0.0,0.0,0.0,9.100000000000001,1.15
2023-06-06 09:00:00+00:00,0.0,0.0,0.0,8.5,1.2000000000000002
2023-06-06 10:00:00+00:00,0.0,0.0,0.0,7.950000000000001,1.2000000000000002
2023-06-06 11:00:00+00:00,0.0,0.0,0.0,8.05,1.2000000000000002
2023-06-06 12:00:00+00:00,53.0,26.0,340.0,9.9,1.1
2023-06-06 13:00:00+00:00,213.0,51.0,647.5,13.2,1.4000000000000001
2023-06-06 14:00:00+00:00,398.5,76.0,762.0,15.950000000000001,1.95
2023-06-06 15:00:00+00:00,586.0,81.0,862.0,17.85,2.1
2023-06-06 16:00:00+00:00,715.0,154.0,771.5,19.25,2.05
2023-06-06 17:00:00+00:00,844.0,146.0,834.5,20.450000000000003,1.9500000000000002
2023-06-06 18:00:00+00:00,901.5,190.5,784.0,21.5,1.9500000000000002
2023-06-06 19:00:00+00:00,730.0,259.0,504.0,22.05,2.1500000000000004
2023-06-06 20:00:00+00:00,849.0,219.5,687.5,21.55,2.1500000000000004
2023-06-06 21:00:00+00:00,233.5,212.5,24.5,20.6,1.9
2023-06-06 22:00:00+00:00,137.5,135.0,3.5,19.9,1.5500000000000003
2023-06-06 23:00:00+00:00,353.0,220.5,215.0,19.5,1.4000000000000001
2023-06-07 00:00:00+00:00,224.5,112.5,246.5,18.75,1.1
2023-06-07 01:00:00+00:00,118.0,98.5,68.5,17.1,0.8500000000000001
2023-06-07 02:00:00+00:00,47.5,44.0,31.0,14.85,0.9
2023-06-07 03:00:00+00:00,0.0,0.0,0.0,13.15,1.1
2023-06-07 04:00:00+00:00,0.0,0.0,0.0,12.2,1.25
2023-06-07 05:00:00+00:00,0.0,0.0,0.0,11.7,1.25
2023-06-07 06:00:00+00:00,0.0,0.0,0.0,11.4,1.2000000000000002
2023-06-07 07:00:00+00:00,0.0,0.0,0.0,11.1,1.1500000000000001
2023-06-07 08:00:00+00:00,0.0,0.0,0.0,10.7,1.1
2023-06-07 09:00:00+00:00,0.0,0.0,0.0,10.55,1.1500000000000001
2023-06-07 10:00:00+00:00,0.0,0.0,0.0,10.4,1.2000000000000002
2023-06-07 11:00:00+00:00,0.0,0.0,0.0,10.2,1.2000000000000002
2023-06-07 12:00:00+00:00,47.0,28.0,238.0,11.35,1.2
2023-06-07 13:00:00+00:00,193.5,91.0,408.5,13.8,1.35
2023-06-07 14:00:00+00:00,345.5,156.5,446.0,16.2,1.75
2023-06-07 15:00:00+00:00,589.0,81.5,865.5,18.1,1.8
2023-06-07 16:00:00+00:00,728.5,129.5,823.5,19.6,1.75
2023-06-07 17:00:00+00:00,847.0,143.5,840.5,20.9,1.7500000000000002
2023-06-07 18:00:00+00:00,935.5,144.5,871.5,21.650000000000002,2.0
2023-06-07 19:00:00+00:00,996.5,96.0,963.0,21.799999999999997,2.3000000000000003
2023-06-07 20:00:00+00:00,753.0,215.5,586.0,21.4,2.4
2023-06-07 21:00:00+00:00,523.5,171.0,413.0,20.950000000000003,2.3500000000000005
2023-06-07 22:00:00+00:00,639.5,246.5,523.0,20.4,2.2
2023-06-07 23:00:00+00:00,609.0,89.0,844.0,19.85,1.9500000000000002
2023-06-08 00:00:00+00:00,393.5,130.5,575.5,19.1,1.75
2023-06-08 01:00:00+00:00,205.5,100.5,366.5,17.3,1.2
2023-06-08 02:00:00+00:00,40.5,33.5,63.5,14.8,0.8500000000000001
2023-06-08 03:00:00+00:00,0.0,0.0,0.0,13.1,0.9000000000000001
2023-06-08 04:00:00+00:00,0.0,0.0,0.0,12.4,0.8500000000000001
