Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,timestamp
2024,6,30,7,30,0,0,0,17.0,1.2000000000000002,1719732600
2024,6,30,8,30,0,0,0,17.5,1.2000000000000002,1719736200
2024,6,30,9,30,0,0,0,17.7,1.1,1719739800
2024,6,30,10,30,0,0,0,17.6,1.0,1719743400
2024,6,30,11,30,0,0,0,18.0,0.8,1719747000
2024,6,30,12,30,19,19,1,19.200000000000003,0.5,1719750600
2024,6,30,13,30,164,90,310,21.700000000000003,0.7000000000000001,1719754200
2024,6,30,14,30,332,176,378,24.200000000000003,1.8,1719757800
2024,6,30,15,30,554,94,799,25.700000000000003,2.9000000000000004,1719761400
2024,6,30,16,30,713,111,837,26.0,3.5,1719765000
2024,6,30,17,30,738,255,581,25.5,3.7,1719768600
2024,6,30,18,30,678,401,306,24.6,3.8,1719772200
2024,6,30,19,30,764,341,452,24.8,3.9,1719775800
2024,6,30,20,30,477,390,94,25.4,4.0,1719779400
2024,6,30,21,30,764,280,561,25.4,4.1000000000000005,1719783000
2024,6,30,22,30,705,202,658,24.200000000000003,3.9,1719786600
2024,6,30,23,30,478,253,356,22.700000000000003,3.5,1719790200
2024,7,1,0,30,300,225,159,21.3,3.1,1719793800
2024,7,1,1,30,188,141,155,19.700000000000003,2.5,1719797400
2024,7,1,2,30,56,42,105,17.8,1.8,1719801000
2024,7,1,3,30,0,0,0,16.400000000000002,1.6,1719804600
2024,7,1,4,30,0,0,0,15.5,1.6,1719808200
2024,7,1,5,30,0,0,0,14.7,1.5,1719811800
2024,7,1,6,30,0,0,0,13.6,1.4,1719815400
2024,7,1,7,30,0,0,0,12.4,1.3,1719819000
2024,7,1,8,30,0,0,0,11.4,1.2000000000000002,1719822600
2024,7,1,9,30,0,0,0,10.9,1.3,1719826200
2024,7,1,10,30,0,0,0,10.4,1.4,1719829800
2024,7,1,11,30,0,0,0,10.5,1.6,1719833400
2024,7,1,12,30,45,22,334,12.2,2.2,1719837000
2024,7,1,13,30,203,44,667,15.2,2.4000000000000004,1719840600
2024,7,1,14,30,394,58,818,18.2,2.1,1719844200
2024,7,1,15,30,582,66,897,20.6,2.0,1719847800
2024,7,1,16,30,750,73,943,22.4,2.3000000000000003,1719851400
2024,7,1,17,30,883,77,971,23.8,2.7,1719855000
2024,7,1,18,30,965,95,961,24.6,3.3000000000000003,1719858600
2024,7,1,19,30,781,394,413,24.8,3.9,1719862200
2024,7,1,20,30,724,359,396,24.3,4.5,1719865800
2024,7,1,21,30,810,232,670,23.6,4.800000000000001,1719869400
2024,7,1,22,30,758,170,770,23.0,4.800000000000001,1719873000
2024,7,1,23,30,349,241,171,22.1,4.6000000000000005,1719876600
2024,7,2,0,30,420,133,607,20.8,4.1000000000000005,1719880200
2024,7,2,1,30,237,85,504,18.9,3.2,1719883800
2024,7,2,2,30,96,31,500,16.1,1.8,1719887400
2024,7,2,3,30,0,0,0,13.5,1.0,1719891000
2024,7,2,4,30,0,0,0,12.3,1.0,1719894600
2024,7,2,5,30,0,0,0,11.2,1.0,1719898200
2024,7,2,6,30,0,0,0,10.4,1.0,1719901800
2024,7,2,7,30,0,0,0,9.7,1.0,1719905400
2024,7,2,8,30,0,0,0,9.1,1.0,1719909000
2024,7,2,9,30,0,0,0,8.6,1.0,1719912600
2024,7,2,10,30,0,0,0,8.200000000000001,1.0,1719916200
2024,7,2,11,30,0,0,0,8.3,0.9,1719919800
2024,7,2,12,30,46,22,362,10.5,1.1,1719923400
2024,7,2,13,30,206,43,688,13.9,0.8,1719927000
2024,7,2,14,30,396,55,831,16.6,0.8,1719930600
2024,7,2,15,30,585,65,907,18.5,1.7000000000000002,1719934200
2024,7,2,16,30,754,70,954,20.1,2.2,1719937800
2024,7,2,17,30,890,74,983,21.6,2.7,1719941400
2024,7,2,18,30,980,75,1001,22.9,3.0,1719945000
2024,7,2,19,30,1018,75,1008,23.9,3.4000000000000004,1719948600
2024,7,2,20,30,999,74,1004,24.5,3.7,1719952200
2024,7,2,21,30,930,73,993,24.6,4.0,1719955800
2024,7,2,22,30,812,70,972,24.3,4.2,1719959400
2024,7,2,23,30,656,63,940,23.4,4.2,1719963000
2024,7,3,0,30,474,55,884,22.0,3.9,1719966600
2024,7,3,1,30,281,46,779,19.8,2.9000000000000004,1719970200
2024,7,3,2,30,102,30,555,16.2,1.7000000000000002,1719973800
2024,7,3,3,30,0,0,0,13.4,1.2000000000000002,1719977400
2024,7,3,4,30,0,0,0,12.2,1.2000000000000002,1719981000
2024,7,3,5,30,0,0,0,11.4,1.2000000000000002,1719984600
2024,7,3,6,30,0,0,0,10.7,1.1,1719988200
2024,7,3,7,30,0,0,0,10.2,1.1,1719991800
2024,7,3,8,30,0,0,0,9.9,1.1,1719995400
2024,7,3,9,30,0,0,0,9.6,1.2000000000000002,1719999000
2024,7,3,10,30,0,0,0,9.1,1.2000000000000002,1720002600
2024,7,3,11,30,0,0,0,8.8,1.1,1720006200
2024,7,3,12,30,47,21,390,11.0,1.4,1720009800
2024,7,3,13,30,210,41,718,14.8,2.0,1720013400
2024,7,3,14,30,403,52,859,17.7,2.6,1720017000
2024,7,3,15,30,593,59,933,19.6,2.9000000000000004,1720020600
2024,7,3,16,30,764,65,976,21.200000000000003,3.1,1720024200
2024,7,3,17,30,899,69,1001,22.6,3.3000000000000003,1720027800
2024,7,3,18,30,988,71,1015,23.8,3.7,1720031400
2024,7,3,19,30,1026,72,1020,24.6,4.1000000000000005,1720035000
2024,7,3,20,30,1008,75,1013,25.0,4.4,1720038600
2024,7,3,21,30,937,76,998,24.9,4.6000000000000005,1720042200
2024,7,3,22,30,818,70,980,24.5,4.6000000000000005,1720045800
2024,7,3,23,30,660,63,947,23.700000000000003,4.5,1720049400
2024,7,4,0,30,476,55,889,22.4,4.0,1720053000
2024,7,4,1,30,281,46,780,20.1,3.0,1720056600
2024,7,4,2,30,101,30,553,16.400000000000002,1.7000000000000002,1720060200
2024,7,4,3,30,0,0,0,13.6,1.3,1720063800
2024,7,4,4,30,0,0,0,12.4,1.4,1720067400
2024,7,4,5,30,0,0,0,11.5,1.5,1720071000
2024,7,4,6,30,0,0,0,10.8,1.5,1720074600
2024,7,4,7,30,0,0,0,10.1,1.5,1720078200
2024,7,4,8,30,0,0,0,9.3,1.5,1720081800
2024,7,4,9,30,0,0,0,8.6,1.5,1720085400
2024,7,4,10,30,0,0,0,7.9,1.5,1720089000
2024,7,4,11,30,0,0,0,8.0,1.4,1720092600
2024,7,4,12,30,46,21,392,10.2,1.8,1720096200
2024,7,4,13,30,207,40,715,14.1,1.4,1720099800
2024,7,4,14,30,398,51,852,17.400000000000002,1.1,1720103400
2024,7,4,15,30,586,58,924,19.6,2.0,1720107000
2024,7,4,16,30,756,64,968,21.3,2.3000000000000003,1720110600
2024,7,4,17,30,890,67,994,23.0,2.5,1720114200
2024,7,4,18,30,980,68,1010,24.5,2.7,1720117800
2024,7,4,19,30,1018,69,1016,25.700000000000003,2.9000000000000004,1720121400
2024,7,4,20,30,1001,69,1013,26.6,3.2,1720125000
2024,7,4,21,30,931,69,1000,27.1,3.4000000000000004,1720128600
2024,7,4,22,30,812,64,980,27.0,3.6,1720132200
2024,7,4,23,30,654,60,943,26.3,3.5,1720135800
2024,7,5,0,30,471,53,884,25.0,3.1,1720139400
2024,7,5,1,30,278,44,777,22.3,2.2,1720143000
2024,7,5,2,30,100,29,555,18.3,1.3,1720146600
2024,7,5,3,30,0,0,0,15.5,1.2000000000000002,1720150200
2024,7,5,4,30,0,0,0,14.3,1.3,1720153800
2024,7,5,5,30,0,0,0,13.5,1.4,1720157400
2024,7,5,6,30,0,0,0,12.8,1.4,1720161000
2024,7,5,7,30,0,0,0,12.2,1.4,1720164600
2024,7,5,8,30,0,0,0,11.7,1.3,1720168200
2024,7,5,9,30,0,0,0,11.3,1.3,1720171800
2024,7,5,10,30,0,0,0,11.1,1.2000000000000002,1720175400
2024,7,5,11,30,0,0,0,11.5,1.2000000000000002,1720179000
2024,7,5,12,30,44,20,380,14.0,1.1,1720182600
2024,7,5,13,30,204,40,706,18.3,0.9,1720186200
2024,7,5,14,30,395,51,847,21.700000000000003,1.3,1720189800
2024,7,5,15,30,585,60,922,23.9,2.1,1720193400
2024,7,5,16,30,755,66,966,25.5,2.6,1720197000
2024,7,5,17,30,890,70,992,26.9,3.0,1720200600
2024,7,5,18,30,980,73,1006,28.0,3.3000000000000003,1720204200
2024,7,5,19,30,1017,73,1011,28.8,3.6,1720207800
2024,7,5,20,30,1000,75,1006,29.200000000000003,3.7,1720211400
2024,7,5,21,30,929,74,992,29.3,3.9,1720215000
2024,7,5,22,30,809,69,971,28.9,4.1000000000000005,1720218600
2024,7,5,23,30,651,63,934,28.200000000000003,4.0,1720222200
2024,7,6,0,30,467,55,873,26.8,3.8,1720225800
2024,7,6,1,30,275,46,763,24.1,2.7,1720229400
2024,7,6,2,30,98,30,535,20.1,1.6,1720233000
2024,7,6,3,30,0,0,0,17.2,1.4,1720236600
2024,7,6,4,30,0,0,0,15.9,1.4,1720240200
2024,7,6,5,30,0,0,0,14.9,1.4,1720243800
2024,7,6,6,30,0,0,0,14.0,1.4,1720247400
2024,7,6,7,30,0,0,0,13.1,1.4,1720251000
2024,7,6,8,30,0,0,0,12.4,1.3,1720254600
2024,7,6,9,30,0,0,0,11.7,1.3,1720258200
2024,7,6,10,30,0,0,0,11.2,1.3,1720261800
2024,7,6,11,30,0,0,0,11.3,1.3,1720265400
2024,7,6,12,30,44,20,395,13.9,1.4,1720269000
2024,7,6,13,30,206,40,722,18.4,1.7000000000000002,1720272600
2024,7,6,14,30,398,51,858,22.200000000000003,2.2,1720276200
2024,7,6,15,30,587,59,928,24.8,2.9000000000000004,1720279800
2024,7,6,16,30,757,67,968,26.3,3.6,1720283400
2024,7,6,17,30,848,149,846,27.5,4.2,1720287000
2024,7,6,18,30,914,190,803,28.3,4.7,1720290600
2024,7,6,19,30,1020,73,1015,28.8,5.1000000000000005,1720294200
2024,7,6,20,30,1005,75,1012,29.1,5.300000000000001,1720297800
2024,7,6,21,30,936,73,1002,29.0,5.4,1720301400
2024,7,6,22,30,817,67,984,28.6,5.4,1720305000
2024,7,6,23,30,659,62,948,27.700000000000003,5.1000000000000005,1720308600
2024,7,7,0,30,474,57,884,26.200000000000003,4.5,1720312200
2024,7,7,1,30,278,48,768,23.5,3.0,1720315800
2024,7,7,2,30,98,31,527,19.3,1.7000000000000002,1720319400
2024,7,7,3,30,0,0,0,16.400000000000002,1.4,1720323000
2024,7,7,4,30,0,0,0,15.3,1.5,1720326600
2024,7,7,5,30,0,0,0,14.5,1.6,1720330200
2024,7,7,6,30,0,0,0,13.9,1.6,1720333800
2024,7,7,7,30,0,0,0,13.3,1.6,1720337400
2024,7,7,8,30,0,0,0,12.8,1.6,1720341000
2024,7,7,9,30,0,0,0,12.3,1.6,1720344600
2024,7,7,10,30,0,0,0,11.7,1.6,1720348200
2024,7,7,11,30,0,0,0,11.7,1.6,1720351800
2024,7,7,12,30,40,21,330,13.8,2.0,1720355400
2024,7,7,13,30,197,43,672,17.6,2.2,1720359000
2024,7,7,14,30,386,56,819,20.8,1.4,1720362600
2024,7,7,15,30,576,66,899,23.200000000000003,0.8,1720366200
2024,7,7,16,30,744,73,944,25.200000000000003,1.0,1720369800
2024,7,7,17,30,879,77,972,26.9,1.4,1720373400
2024,7,7,18,30,970,79,990,28.3,1.7000000000000002,1720377000
2024,7,7,19,30,1008,79,996,29.4,2.0,1720380600
2024,7,7,20,30,991,79,993,30.1,2.3000000000000003,1720384200
2024,7,7,21,30,921,76,982,30.5,2.4000000000000004,1720387800
2024,7,7,22,30,802,71,960,30.4,2.5,1720391400
2024,7,7,23,30,646,65,924,29.8,2.3000000000000003,1720395000
2024,7,8,0,30,463,57,861,28.700000000000003,2.1,1720398600
2024,7,8,1,30,271,46,750,26.0,1.3,1720402200
2024,7,8,2,30,95,30,517,22.4,0.8,1720405800
2024,7,8,3,30,0,0,0,20.6,0.6000000000000001,1720409400
2024,7,8,4,30,0,0,0,19.3,0.6000000000000001,1720413000
2024,7,8,5,30,0,0,0,17.6,0.8,1720416600
2024,7,8,6,30,0,0,0,16.400000000000002,1.1,1720420200
2024,7,8,7,30,0,0,0,15.9,1.4,1720423800
2024,7,8,8,30,0,0,0,15.5,1.6,1720427400
2024,7,8,9,30,0,0,0,15.1,1.6,1720431000
2024,7,8,10,30,0,0,0,14.6,1.5,1720434600
2024,7,8,11,30,0,0,0,14.6,1.5,1720438200
2024,7,8,12,30,40,20,359,16.7,1.5,1720441800
2024,7,8,13,30,198,39,701,20.5,1.7000000000000002,1720445400
2024,7,8,14,30,391,51,848,23.8,1.3,1720449000
2024,7,8,15,30,581,58,924,26.4,0.8,1720452600
2024,7,8,16,30,751,64,968,28.4,0.9,1720456200
2024,7,8,17,30,885,68,992,30.0,1.5,1720459800
2024,7,8,18,30,975,70,1006,31.200000000000003,2.0,1720463400
2024,7,8,19,30,1012,71,1010,32.2,2.5,1720467000
2024,7,8,20,30,994,76,1000,32.7,2.8000000000000003,1720470600
2024,7,8,21,30,921,80,978,32.9,2.9000000000000004,1720474200
2024,7,8,22,30,801,77,952,32.6,2.9000000000000004,1720477800
2024,7,8,23,30,642,71,909,31.8,2.8000000000000003,1720481400
2024,7,9,0,30,458,63,839,30.5,2.5,1720485000
2024,7,9,1,30,265,52,714,27.3,1.7000000000000002,1720488600
2024,7,9,2,30,91,33,464,23.1,1.1,1720492200
2024,7,9,3,30,0,0,0,20.8,1.1,1720495800
2024,7,9,4,30,0,0,0,20.1,1.3,1720499400
2024,7,9,5,30,0,0,0,19.4,1.5,1720503000
2024,7,9,6,30,0,0,0,18.6,1.6,1720506600
2024,7,9,7,30,0,0,0,17.900000000000002,1.6,1720510200
2024,7,9,8,30,0,0,0,17.2,1.6,1720513800
2024,7,9,9,30,0,0,0,16.7,1.6,1720517400
2024,7,9,10,30,0,0,0,16.1,1.6,1720521000
2024,7,9,11,30,0,0,0,16.1,1.5,1720524600
2024,7,9,12,30,35,19,289,18.3,1.7000000000000002,1720528200
2024,7,9,13,30,191,42,661,22.4,2.0,1720531800
2024,7,9,14,30,381,56,815,26.1,1.8,1720535400
2024,7,9,15,30,570,64,897,28.9,0.9,1720539000
2024,7,9,16,30,740,70,945,30.8,0.6000000000000001,1720542600
2024,7,9,17,30,875,74,974,32.1,1.2000000000000002,1720546200
2024,7,9,18,30,967,76,992,33.1,1.8,1720549800
2024,7,9,19,30,1006,77,998,33.7,2.3000000000000003,1720553400
2024,7,9,20,30,989,79,992,34.0,2.6,1720557000
2024,7,9,21,30,918,79,976,34.1,2.8000000000000003,1720560600
2024,7,9,22,30,801,76,953,33.800000000000004,2.8000000000000003,1720564200
2024,7,9,23,30,645,71,915,33.0,2.7,1720567800
2024,7,10,0,30,461,62,850,31.6,2.4000000000000004,1720571400
2024,7,10,1,30,269,51,734,28.3,1.5,1720575000
2024,7,10,2,30,92,32,487,24.0,1.0,1720578600
2024,7,10,3,30,0,0,0,21.6,1.1,1720582200
2024,7,10,4,30,0,0,0,20.700000000000003,1.2000000000000002,1720585800
2024,7,10,5,30,0,0,0,19.9,1.4,1720589400
2024,7,10,6,30,0,0,0,19.1,1.5,1720593000
2024,7,10,7,30,0,0,0,18.5,1.5,1720596600
2024,7,10,8,30,0,0,0,18.0,1.5,1720600200
2024,7,10,9,30,0,0,0,17.6,1.6,1720603800
2024,7,10,10,30,0,0,0,17.3,1.6,1720607400
2024,7,10,11,30,0,0,0,17.5,1.6,1720611000
2024,7,10,12,30,27,22,100,19.9,1.5,1720614600
2024,7,10,13,30,181,52,579,24.4,1.8,1720618200
2024,7,10,14,30,368,71,746,28.700000000000003,1.4,1720621800
2024,7,10,15,30,556,84,838,31.6,0.8,1720625400
2024,7,10,16,30,726,93,895,33.300000000000004,1.3,1720629000
2024,7,10,17,30,865,93,940,34.4,2.1,1720632600
2024,7,10,18,30,959,89,970,35.2,2.8000000000000003,1720636200
2024,7,10,19,30,998,89,978,35.800000000000004,3.2,1720639800
2024,7,10,20,30,982,92,971,36.0,3.3000000000000003,1720643400
2024,7,10,21,30,912,91,956,35.9,3.3000000000000003,1720647000
2024,7,10,22,30,715,222,649,35.4,3.1,1720650600
2024,7,10,23,30,640,77,898,34.4,2.8000000000000003,1720654200
2024,7,11,0,30,457,68,831,32.9,2.2,1720657800
2024,7,11,1,30,264,54,708,29.8,1.3,1720661400
2024,7,11,2,30,89,34,451,26.200000000000003,1.0,1720665000
2024,7,11,3,30,0,0,0,24.1,1.2000000000000002,1720668600
2024,7,11,4,30,0,0,0,23.0,1.3,1720672200
2024,7,11,5,30,0,0,0,22.0,1.3,1720675800
2024,7,11,6,30,0,0,0,21.200000000000003,1.4,1720679400
2024,7,11,7,30,0,0,0,20.4,1.4,1720683000
2024,7,11,8,30,0,0,0,19.6,1.4,1720686600
2024,7,11,9,30,0,0,0,19.0,1.4,1720690200
2024,7,11,10,30,0,0,0,18.6,1.4,1720693800
2024,7,11,11,30,0,0,0,18.7,1.4,1720697400
2024,7,11,12,30,30,20,202,20.700000000000003,1.2000000000000002,1720701000
2024,7,11,13,30,177,52,566,24.8,1.3,1720704600
2024,7,11,14,30,361,72,731,28.9,1.5,1720708200
2024,7,11,15,30,548,86,824,31.4,1.9,1720711800
2024,7,11,16,30,718,95,882,32.9,2.6,1720715400
2024,7,11,17,30,854,98,921,33.9,3.2,1720719000
2024,7,11,18,30,947,99,946,34.6,3.7,1720722600
2024,7,11,19,30,986,102,952,34.9,4.1000000000000005,1720726200
2024,7,11,20,30,971,102,949,35.0,4.3,1720729800
2024,7,11,21,30,901,100,934,34.800000000000004,4.5,1720733400
2024,7,11,22,30,787,93,915,34.1,4.5,1720737000
2024,7,11,23,30,633,84,878,33.0,4.2,1720740600
2024,7,12,0,30,451,74,806,31.5,3.6,1720744200
2024,7,12,1,30,258,60,672,28.3,2.2,1720747800
2024,7,12,2,30,84,35,402,24.1,1.2000000000000002,1720751400
2024,7,12,3,30,0,0,0,21.700000000000003,1.1,1720755000
2024,7,12,4,30,0,0,0,20.8,1.2000000000000002,1720758600
2024,7,12,5,30,0,0,0,20.1,1.3,1720762200
2024,7,12,6,30,0,0,0,19.6,1.3,1720765800
2024,7,12,7,30,0,0,0,19.200000000000003,1.3,1720769400
2024,7,12,8,30,0,0,0,19.0,1.3,1720773000
2024,7,12,9,30,0,0,0,19.200000000000003,1.3,1720776600
2024,7,12,10,30,0,0,0,19.8,1.3,1720780200
2024,7,12,11,30,0,0,0,20.700000000000003,1.2000000000000002,1720783800
2024,7,12,12,30,27,19,168,22.4,0.9,1720787400
2024,7,12,13,30,170,56,520,25.4,0.4,1720791000
2024,7,12,14,30,353,80,693,28.5,1.2000000000000002,1720794600
2024,7,12,15,30,538,98,786,30.6,2.5,1720798200
2024,7,12,16,30,704,115,836,31.9,3.1,1720801800
2024,7,12,17,30,844,113,892,33.0,3.6,1720805400
2024,7,12,18,30,946,102,943,33.7,3.9,1720809000
2024,7,12,19,30,986,102,953,34.2,4.2,1720812600
2024,7,12,20,30,971,106,946,34.4,4.3,1720816200
2024,7,12,21,30,900,108,924,34.300000000000004,4.4,1720819800
2024,7,12,22,30,783,103,897,33.7,4.5,1720823400
2024,7,12,23,30,627,93,855,32.7,4.2,1720827000
2024,7,13,0,30,443,80,778,31.1,3.4000000000000004,1720830600
2024,7,13,1,30,251,64,637,27.9,1.9,1720834200
2024,7,13,2,30,80,37,358,24.4,1.1,1720837800
2024,7,13,3,30,0,0,0,22.9,1.2000000000000002,1720841400
2024,7,13,4,30,0,0,0,22.6,1.2000000000000002,1720845000
2024,7,13,5,30,0,0,0,22.5,1.2000000000000002,1720848600
2024,7,13,6,30,0,0,0,22.4,1.2000000000000002,1720852200
2024,7,13,7,30,0,0,0,22.3,1.1,1720855800
2024,7,13,8,30,0,0,0,22.200000000000003,1.0,1720859400
2024,7,13,9,30,0,0,0,22.200000000000003,0.9,1720863000
2024,7,13,10,30,0,0,0,22.1,0.9,1720866600
2024,7,13,11,30,0,0,0,22.0,1.0,1720870200
2024,7,13,12,30,26,19,140,22.8,0.9,1720873800
2024,7,13,13,30,93,70,107,24.9,0.6000000000000001,1720877400
2024,7,13,14,30,283,167,296,27.4,0.4,1720881000
2024,7,13,15,30,507,171,603,29.3,0.5,1720884600
2024,7,13,16,30,639,264,534,30.8,1.1,1720888200
2024,7,13,17,30,837,134,859,32.5,1.8,1720891800
2024,7,13,18,30,797,332,520,34.1,2.5,1720895400
2024,7,13,19,30,916,236,733,35.1,3.0,1720899000
2024,7,13,20,30,392,309,91,35.5,3.4000000000000004,1720902600
2024,7,13,21,30,471,351,140,35.300000000000004,3.4000000000000004,1720906200
2024,7,13,22,30,713,188,693,34.800000000000004,3.2,1720909800
2024,7,13,23,30,591,139,724,33.9,2.9000000000000004,1720913400
2024,7,14,0,30,373,181,413,32.300000000000004,2.2,1720917000
2024,7,14,1,30,231,83,507,29.200000000000003,1.2000000000000002,1720920600
2024,7,14,2,30,52,37,123,26.4,0.9,1720924200
2024,7,14,3,30,0,0,0,25.3,1.0,1720927800
2024,7,14,4,30,0,0,0,25.1,0.8,1720931400
2024,7,14,5,30,0,0,0,25.200000000000003,0.5,1720935000
2024,7,14,6,30,0,0,0,24.200000000000003,0.7000000000000001,1720938600
2024,7,14,7,30,0,0,0,23.0,1.0,1720942200
2024,7,14,8,30,0,0,0,22.700000000000003,0.9,1720945800
2024,7,14,9,30,0,0,0,22.3,0.9,1720949400
2024,7,14,10,30,0,0,0,21.9,1.0,1720953000
2024,7,14,11,30,0,0,0,21.9,1.0,1720956600
2024,7,14,12,30,11,10,17,22.700000000000003,0.8,1720960200
2024,7,14,13,30,123,113,48,24.700000000000003,0.8,1720963800
2024,7,14,14,30,315,141,447,27.200000000000003,0.9,1720967400
2024,7,14,15,30,414,252,291,29.200000000000003,1.0,1720971000
2024,7,14,16,30,531,320,301,30.5,1.2000000000000002,1720974600
2024,7,14,17,30,506,375,161,30.9,1.3,1720978200
2024,7,14,18,30,458,386,81,30.5,1.3,1720981800
2024,7,14,19,30,493,436,62,29.700000000000003,1.5,1720985400
2024,7,14,20,30,707,429,304,29.1,2.0,1720989000
2024,7,14,21,30,536,396,164,29.3,2.2,1720992600
2024,7,14,22,30,301,245,74,29.700000000000003,2.0,1720996200
2024,7,14,23,30,460,241,351,29.8,1.7000000000000002,1720999800
2024,7,15,0,30,399,122,596,29.200000000000003,1.5,1721003400
2024,7,15,1,30,231,79,521,27.0,1.0,1721007000
2024,7,15,2,30,71,40,269,23.9,0.8,1721010600
2024,7,15,3,30,0,0,0,21.700000000000003,1.2000000000000002,1721014200
2024,7,15,4,30,0,0,0,20.4,1.4,1721017800
2024,7,15,5,30,0,0,0,19.5,1.5,1721021400
2024,7,15,6,30,0,0,0,18.9,1.5,1721025000
2024,7,15,7,30,0,0,0,18.5,1.3,1721028600
2024,7,15,8,30,0,0,0,18.2,1.2000000000000002,1721032200
2024,7,15,9,30,0,0,0,18.2,1.0,1721035800
2024,7,15,10,30,0,0,0,18.7,0.9,1721039400
2024,7,15,11,30,0,0,0,19.700000000000003,0.6000000000000001,1721043000
2024,7,15,12,30,17,16,21,20.8,0.5,1721046600
2024,7,15,13,30,62,62,2,22.200000000000003,1.2000000000000002,1721050200
2024,7,15,14,30,98,98,0,24.0,2.2,1721053800
2024,7,15,15,30,264,251,23,25.6,2.7,1721057400
2024,7,15,16,30,547,366,258,27.1,2.9000000000000004,1721061000
2024,7,15,17,30,503,439,79,28.5,2.9000000000000004,1721064600
2024,7,15,18,30,511,422,100,29.700000000000003,3.0,1721068200
2024,7,15,19,30,358,340,19,30.5,3.1,1721071800
2024,7,15,20,30,477,402,82,30.700000000000003,3.1,1721075400
2024,7,15,21,30,186,185,1,30.6,3.2,1721079000
2024,7,15,22,30,232,201,41,30.200000000000003,3.4000000000000004,1721082600
2024,7,15,23,30,191,179,20,29.5,3.3000000000000003,1721086200
2024,7,16,0,30,116,102,30,28.3,2.9000000000000004,1721089800
2024,7,16,1,30,179,104,260,25.8,2.0,1721093400
2024,7,16,2,30,59,40,166,22.4,1.2000000000000002,1721097000
2024,7,16,3,30,0,0,0,20.3,1.3,1721100600
2024,7,16,4,30,0,0,0,19.5,1.4,1721104200
2024,7,16,5,30,0,0,0,18.8,1.4,1721107800
2024,7,16,6,30,0,0,0,18.3,1.5,1721111400
2024,7,16,7,30,0,0,0,17.900000000000002,1.5,1721115000
2024,7,16,8,30,0,0,0,17.5,1.5,1721118600
2024,7,16,9,30,0,0,0,17.0,1.4,1721122200
2024,7,16,10,30,0,0,0,16.6,1.4,1721125800
2024,7,16,11,30,0,0,0,16.5,1.3,1721129400
2024,7,16,12,30,19,15,94,18.3,1.1,1721133000
2024,7,16,13,30,153,65,417,22.0,1.1,1721136600
2024,7,16,14,30,332,97,609,25.6,0.9,1721140200
2024,7,16,15,30,516,117,721,27.9,0.9,1721143800
2024,7,16,16,30,683,132,789,29.5,1.5,1721147400
2024,7,16,17,30,813,153,811,30.700000000000003,1.9,1721151000
2024,7,16,18,30,898,181,805,31.700000000000003,2.2,1721154600
2024,7,16,19,30,938,192,807,32.300000000000004,2.4000000000000004,1721158200
2024,7,16,20,30,923,191,804,32.5,2.4000000000000004,1721161800
2024,7,16,21,30,858,180,795,32.4,2.2,1721165400
2024,7,16,22,30,745,162,774,31.9,1.9,1721169000
2024,7,16,23,30,595,138,736,31.200000000000003,1.6,1721172600
2024,7,17,0,30,419,110,669,29.9,1.2000000000000002,1721176200
2024,7,17,1,30,234,79,537,27.4,0.8,1721179800
2024,7,17,2,30,70,38,279,24.1,0.8,1721183400
2024,7,17,3,30,0,0,0,21.6,1.1,1721187000
2024,7,17,4,30,0,0,0,19.9,1.3,1721190600
2024,7,17,5,30,0,0,0,18.9,1.3,1721194200
2024,7,17,6,30,0,0,0,18.2,1.3,1721197800
2024,7,17,7,30,0,0,0,17.8,1.3,1721201400
2024,7,17,8,30,0,0,0,17.6,1.2000000000000002,1721205000
2024,7,17,9,30,0,0,0,17.6,1.2000000000000002,1721208600
2024,7,17,10,30,0,0,0,17.5,1.2000000000000002,1721212200
2024,7,17,11,30,0,0,0,17.400000000000002,1.2000000000000002,1721215800
2024,7,17,12,30,20,15,127,19.0,1.1,1721219400
2024,7,17,13,30,155,68,418,22.8,1.6,1721223000
2024,7,17,14,30,341,80,678,26.1,2.3000000000000003,1721226600
2024,7,17,15,30,526,100,774,28.3,2.6,1721230200
2024,7,17,16,30,689,119,818,30.1,2.7,1721233800
2024,7,17,17,30,823,128,856,31.700000000000003,2.8000000000000003,1721237400
2024,7,17,18,30,913,129,881,32.800000000000004,2.8000000000000003,1721241000
2024,7,17,19,30,944,152,858,33.4,2.7,1721244600
2024,7,17,20,30,786,364,464,33.300000000000004,2.9000000000000004,1721248200
2024,7,17,21,30,332,270,73,32.5,3.1,1721251800
2024,7,17,22,30,323,209,152,31.200000000000003,3.0,1721255400
2024,7,17,23,30,480,296,298,30.0,2.8000000000000003,1721259000
2024,7,18,0,30,289,198,198,28.5,2.6,1721262600
2024,7,18,1,30,164,102,217,26.200000000000003,2.2,1721266200
2024,7,18,2,30,44,34,92,23.3,1.8,1721269800
2024,7,18,3,30,0,0,0,21.3,1.6,1721273400
2024,7,18,4,30,0,0,0,20.3,1.3,1721277000
2024,7,18,5,30,0,0,0,19.6,1.1,1721280600
2024,7,18,6,30,0,0,0,18.9,1.0,1721284200
2024,7,18,7,30,0,0,0,18.4,1.0,1721287800
2024,7,18,8,30,0,0,0,18.1,1.1,1721291400
2024,7,18,9,30,0,0,0,17.8,1.2000000000000002,1721295000
2024,7,18,10,30,0,0,0,17.6,1.3,1721298600
