Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,239597,-,-,-,43.61,-116.22,0,821,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed
2024,4,15,16,30,174,172,3,12.100000000000001,6
2024,4,15,17,30,428,305,172,13.5,6.4
2024,4,15,18,30,743,227,648,14.700000000000001,6.6000000000000005
2024,4,15,19,30,645,331,377,15.3,6.6000000000000005
2024,4,15,20,30,752,264,595,15.600000000000001,6.300000000000001
2024,4,15,21,30,692,261,567,15.700000000000001,5.7
2024,4,15,22,30,564,244,487,15.8,5
2024,4,15,23,30,454,174,540,15.600000000000001,4.2
2024,4,16,0,30,306,89,618,14.600000000000001,3
2024,4,16,1,30,102,64,222,11.9,1.8
2024,4,16,2,30,5,6,48,9.5,1.6
2024,4,16,3,30,0,0,0,8.700000000000001,2
2024,4,16,4,30,0,0,0,8.200000000000001,2.5
2024,4,16,5,30,0,0,0,7.4,2.5
2024,4,16,6,30,0,0,0,6.4,2.4000000000000004
2024,4,16,7,30,0,0,0,5.7,2.6
2024,4,16,8,30,0,0,0,5.1000000000000005,2.9000000000000004
2024,4,16,9,30,0,0,0,4.3,2.9000000000000004
2024,4,16,10,30,0,0,0,3.5,2.7
2024,4,16,11,30,0,0,0,2.9000000000000004,2.8000000000000003
2024,4,16,12,30,0,0,0,2.8000000000000003,2.9000000000000004
2024,4,16,13,30,48,43,56,4,3.3000000000000003
2024,4,16,14,30,213,114,371,6.2,4
2024,4,16,15,30,406,143,596,8.5,4.2
2024,4,16,16,30,535,210,545,10.4,4.1000000000000005
2024,4,16,17,30,671,216,634,11.9,4
2024,4,16,18,30,668,274,492,12.8,4
2024,4,16,19,30,695,322,446,13,4
2024,4,16,20,30,614,340,333,13,3.9000000000000004
2024,4,16,21,30,526,345,237,13.100000000000001,3.8000000000000003
2024,4,16,22,30,427,314,171,13,3.5
2024,4,16,23,30,235,211,46,12.4,3.1
2024,4,17,0,30,155,145,28,11.5,2.3000000000000003
2024,4,17,1,30,93,82,65,9.8,1.4000000000000001
2024,4,17,2,30,1,1,0,8.200000000000001,1.1
2024,4,17,3,30,0,0,0,7.4,1.3
2024,4,17,4,30,0,0,0,6.9,1.9000000000000001
2024,4,17,5,30,0,0,0,6.300000000000001,2.6
2024,4,17,6,30,0,0,0,5.4,2.9000000000000004
2024,4,17,7,30,0,0,0,4.3,3
2024,4,17,8,30,0,0,0,3.3000000000000003,3.2
2024,4,17,9,30,0,0,0,2.1,3.3000000000000003
2024,4,17,10,30,0,0,0,1.1,3.2
2024,4,17,11,30,0,0,0,0.1,2.9000000000000004
2024,4,17,12,30,0,0,0,-0.2,3
2024,4,17,13,30,62,29,380,1,3.8000000000000003
2024,4,17,14,30,248,55,713,3.1,4.800000000000001
2024,4,17,15,30,455,70,863,5,5.300000000000001
2024,4,17,16,30,644,79,942,6.6000000000000005,5.6000000000000005
2024,4,17,17,30,796,83,988,7.9,5.9
2024,4,17,18,30,899,84,1014,9,6.2
2024,4,17,19,30,944,86,1022,9.8,6.300000000000001
2024,4,17,20,30,928,89,1015,10.4,6.4
2024,4,17,21,30,833,124,924,10.5,6.300000000000001
2024,4,17,22,30,714,99,926,10.3,6.1000000000000005
2024,4,17,23,30,553,69,923,9.600000000000001,5.7
2024,4,18,0,30,354,59,824,8.4,4.7
2024,4,18,1,30,150,41,619,6,3.1
2024,4,18,2,30,6,6,66,3.6,2.1
2024,4,18,3,30,0,0,0,2.4000000000000004,1.8
2024,4,18,4,30,0,0,0,1.5,1.6
2024,4,18,5,30,0,0,0,0.8,1.4000000000000001
2024,4,18,6,30,0,0,0,0.4,1.2000000000000002
2024,4,18,7,30,0,0,0,0.4,1.1
2024,4,18,8,30,0,0,0,0.7000000000000001,1
2024,4,18,9,30,0,0,0,0.5,1
2024,4,18,10,30,0,0,0,-0.30000000000000004,1.1
2024,4,18,11,30,0,0,0,-0.9,1.2000000000000002
2024,4,18,12,30,0,0,0,-0.7000000000000001,1.3
2024,4,18,13,30,68,30,413,1.5,2.2
2024,4,18,14,30,255,53,733,4.6000000000000005,3.5
2024,4,18,15,30,459,68,869,6.800000000000001,4.1000000000000005
2024,4,18,16,30,645,76,942,8.5,4.1000000000000005
2024,4,18,17,30,796,80,986,10,3.8000000000000003
2024,4,18,18,30,898,84,1008,11.200000000000001,3.4000000000000004
2024,4,18,19,30,942,86,1015,12.200000000000001,2.9000000000000004
2024,4,18,20,30,924,90,1005,12.9,2.3000000000000003
2024,4,18,21,30,848,90,984,13.3,1.6
2024,4,18,22,30,718,82,954,13.3,0.7000000000000001
2024,4,18,23,30,545,73,895,12.8,0.6000000000000001
2024,4,19,0,30,348,61,795,11.5,1.1
2024,4,19,1,30,150,43,594,8.6,1.2000000000000002
2024,4,19,2,30,7,7,60,5.9,1.2000000000000002
2024,4,19,3,30,0,0,0,4.7,1.3
2024,4,19,4,30,0,0,0,4.1000000000000005,1.3
2024,4,19,5,30,0,0,0,3.8000000000000003,1.2000000000000002
2024,4,19,6,30,0,0,0,3.6,1.1
2024,4,19,7,30,0,0,0,3.5,1
2024,4,19,8,30,0,0,0,3.4000000000000004,0.9
2024,4,19,9,30,0,0,0,3.3000000000000003,0.7000000000000001
2024,4,19,10,30,0,0,0,3.2,0.6000000000000001
2024,4,19,11,30,0,0,0,3.1,0.6000000000000001
2024,4,19,12,30,0,0,0,3.1,0.6000000000000001
2024,4,19,13,30,72,31,422,4.4,0.7000000000000001
2024,4,19,14,30,262,55,739,7.2,1.1
2024,4,19,15,30,467,70,873,10.200000000000001,1.4000000000000001
2024,4,19,16,30,654,80,944,12.5,1.1
2024,4,19,17,30,801,83,984,14,0.9
2024,4,19,18,30,902,83,1010,15.100000000000001,0.9
2024,4,19,19,30,946,85,1017,15.9,0.8
2024,4,19,20,30,925,91,1001,16.400000000000002,0.5
2024,4,19,21,30,844,94,970,16.7,0.6000000000000001
2024,4,19,22,30,717,87,941,16.6,1
2024,4,19,23,30,547,77,887,16.1,1.5
2024,4,20,0,30,351,64,787,14.700000000000001,1.5
2024,4,20,1,30,150,45,573,11.9,1.2000000000000002
2024,4,20,2,30,9,9,72,9.700000000000001,1.2000000000000002
2024,4,20,3,30,0,0,0,9,1.2000000000000002
2024,4,20,4,30,0,0,0,8.3,1.2000000000000002
2024,4,20,5,30,0,0,0,7.2,1.2000000000000002
2024,4,20,6,30,0,0,0,5.9,1.3
2024,4,20,7,30,0,0,0,4.800000000000001,1.4000000000000001
2024,4,20,8,30,0,0,0,4,1.5
2024,4,20,9,30,0,0,0,3.5,1.6
2024,4,20,10,30,0,0,0,3.1,1.7000000000000002
2024,4,20,11,30,0,0,0,2.8000000000000003,1.7000000000000002
2024,4,20,12,30,0,0,0,3.2,1.7000000000000002
2024,4,20,13,30,69,33,352,5.800000000000001,2.1
2024,4,20,14,30,249,61,660,9.4,3.1
2024,4,20,15,30,446,79,800,12.100000000000001,3.8000000000000003
2024,4,20,16,30,626,91,874,14.3,3.7
2024,4,20,17,30,774,91,931,16.3,3.2
2024,4,20,18,30,875,83,973,18,2.6
2024,4,20,19,30,919,77,991,19.400000000000002,2
2024,4,20,20,30,895,89,964,20.400000000000002,1.3
2024,4,20,21,30,813,108,909,21,0.7000000000000001
2024,4,20,22,30,691,102,876,21.1,0.7000000000000001
2024,4,20,23,30,525,91,815,20.700000000000003,1
2024,4,21,0,30,335,76,706,19.3,1
2024,4,21,1,30,142,53,477,16.3,1
2024,4,21,2,30,6,6,25,13.4,1.3
2024,4,21,3,30,0,0,0,11.9,1.6
2024,4,21,4,30,0,0,0,11.200000000000001,1.8
2024,4,21,5,30,0,0,0,10.600000000000001,1.9000000000000001
2024,4,21,6,30,0,0,0,10.200000000000001,2
2024,4,21,7,30,0,0,0,9.8,1.7000000000000002
2024,4,21,8,30,0,0,0,9.4,1.2000000000000002
2024,4,21,9,30,0,0,0,9.1,0.8
2024,4,21,10,30,0,0,0,9,1
2024,4,21,11,30,0,0,0,8.200000000000001,1.5
2024,4,21,12,30,0,0,0,7.6000000000000005,1.8
2024,4,21,13,30,41,34,68,8.700000000000001,2.7
2024,4,21,14,30,220,135,296,10.4,3.6
2024,4,21,15,30,380,202,384,11.9,4.1000000000000005
2024,4,21,16,30,579,214,592,13.200000000000001,4.4
2024,4,21,17,30,667,251,564,14.100000000000001,4.6000000000000005
2024,4,21,18,30,784,240,665,14.9,4.7
2024,4,21,19,30,857,202,768,15.700000000000001,4.800000000000001
2024,4,21,20,30,770,268,598,16.2,4.800000000000001
2024,4,21,21,30,674,285,499,16.400000000000002,4.800000000000001
2024,4,21,22,30,603,239,539,16.2,4.7
2024,4,21,23,30,471,188,528,15.600000000000001,4.4
2024,4,22,0,30,306,136,460,14.3,3.3000000000000003
2024,4,22,1,30,122,91,162,11.5,2
2024,4,22,2,30,1,1,0,8.9,1.4000000000000001
2024,4,22,3,30,0,0,0,7.6000000000000005,1.4000000000000001
2024,4,22,4,30,0,0,0,6.7,1.7000000000000002
2024,4,22,5,30,0,0,0,5.800000000000001,1.8
2024,4,22,6,30,0,0,0,4.9,1.8
2024,4,22,7,30,0,0,0,4,1.6
2024,4,22,8,30,0,0,0,3.3000000000000003,1.5
2024,4,22,9,30,0,0,0,2.6,1.4000000000000001
2024,4,22,10,30,0,0,0,1.9000000000000001,1.3
2024,4,22,11,30,0,0,0,1.5,1.2000000000000002
2024,4,22,12,30,0,0,0,1.6,1.1
2024,4,22,13,30,80,36,402,3,1.4000000000000001
2024,4,22,14,30,267,62,699,5.800000000000001,2
2024,4,22,15,30,468,80,831,8.700000000000001,2.4000000000000004
2024,4,22,16,30,651,94,899,10.8,2.5
2024,4,22,17,30,769,150,836,12.4,2.5
2024,4,22,18,30,822,203,754,13.9,2.6
2024,4,22,19,30,902,176,848,15.3,2.8000000000000003
2024,4,22,20,30,922,97,980,16.2,3.1
2024,4,22,21,30,788,210,739,16.7,3.2
2024,4,22,22,30,682,151,783,16.8,3.2
2024,4,22,23,30,489,187,561,16.5,2.9000000000000004
2024,4,23,0,30,327,132,523,15.3,2
2024,4,23,1,30,127,91,189,12.700000000000001,1.2000000000000002
2024,4,23,2,30,8,8,1,10.4,1.1
2024,4,23,3,30,0,0,0,9.4,1.1
2024,4,23,4,30,0,0,0,9.1,1
2024,4,23,5,30,0,0,0,9.1,0.7000000000000001
2024,4,23,6,30,0,0,0,8.8,0.5
2024,4,23,7,30,0,0,0,8.200000000000001,0.5
2024,4,23,8,30,0,0,0,7.9,0.5
2024,4,23,9,30,0,0,0,7.7,0.4
2024,4,23,10,30,0,0,0,7.5,0.2
2024,4,23,11,30,0,0,0,7,0.1
2024,4,23,12,30,0,0,0,6.7,0.1
2024,4,23,13,30,76,40,312,8.200000000000001,0.2
2024,4,23,14,30,249,118,441,10.8,0.4
2024,4,23,15,30,466,84,812,13.5,0.4
2024,4,23,16,30,589,201,623,16.3,0.4
2024,4,23,17,30,686,240,599,18.5,0.7000000000000001
2024,4,23,18,30,856,155,851,20,0.7000000000000001
2024,4,23,19,30,867,202,775,21.1,0.6000000000000001
2024,4,23,20,30,918,90,980,22,0.30000000000000004
2024,4,23,21,30,844,86,966,22.6,0.30000000000000004
2024,4,23,22,30,718,81,935,22.700000000000003,0.7000000000000001
2024,4,23,23,30,550,74,879,22.3,1.1
2024,4,24,0,30,247,175,190,20.900000000000002,1.1
2024,4,24,1,30,156,47,558,18,1.1
2024,4,24,2,30,12,10,100,15.3,1.2000000000000002
2024,4,24,3,30,0,0,0,14.200000000000001,1.3
2024,4,24,4,30,0,0,0,13.5,1.2000000000000002
2024,4,24,5,30,0,0,0,12.9,1.2000000000000002
2024,4,24,6,30,0,0,0,12.3,1.2000000000000002
2024,4,24,7,30,0,0,0,11.9,1.2000000000000002
2024,4,24,8,30,0,0,0,11.700000000000001,1.1
2024,4,24,9,30,0,0,0,11.600000000000001,1
2024,4,24,10,30,0,0,0,11.5,0.9
2024,4,24,11,30,0,0,0,11.3,0.7000000000000001
2024,4,24,12,30,0,0,0,11.200000000000001,0.6000000000000001
2024,4,24,13,30,45,35,87,12.3,0.7000000000000001
2024,4,24,14,30,142,124,61,14.5,1.1
2024,4,24,15,30,403,197,433,16.7,1.5
2024,4,24,16,30,411,297,182,18.400000000000002,2
2024,4,24,17,30,742,163,775,19.400000000000002,2.6
2024,4,24,18,30,873,100,935,20.3,3.1
2024,4,24,19,30,915,100,946,20.900000000000002,3.3000000000000003
2024,4,24,20,30,897,103,936,21.200000000000003,3.1
2024,4,24,21,30,821,105,909,21.3,2.9000000000000004
2024,4,24,22,30,699,97,880,21.1,2.5
2024,4,24,23,30,535,86,824,20.6,2.1
2024,4,25,0,30,330,105,592,19.6,1.4000000000000001
2024,4,25,1,30,157,50,536,17.6,0.9
2024,4,25,2,30,14,12,95,15.9,0.9
2024,4,25,3,30,0,0,0,14.700000000000001,1
2024,4,25,4,30,0,0,0,13.200000000000001,1.2000000000000002
2024,4,25,5,30,0,0,0,11.600000000000001,1.3
2024,4,25,6,30,0,0,0,10.200000000000001,1.5
2024,4,25,7,30,0,0,0,9,1.7000000000000002
2024,4,25,8,30,0,0,0,8,2
2024,4,25,9,30,0,0,0,7.2,2.1
2024,4,25,10,30,0,0,0,6.6000000000000005,2.1
2024,4,25,11,30,0,0,0,5.9,2.1
2024,4,25,12,30,0,0,0,6.1000000000000005,2.3000000000000003
2024,4,25,13,30,40,38,16,7.800000000000001,2.9000000000000004
2024,4,25,14,30,163,118,147,10.3,3.4000000000000004
2024,4,25,15,30,368,215,319,13,3.6
2024,4,25,16,30,507,294,338,15,3.7
2024,4,25,17,30,606,298,410,16.3,3.7
2024,4,25,18,30,658,357,362,17.3,3.7
2024,4,25,19,30,758,293,538,18.2,3.5
2024,4,25,20,30,793,272,612,18.8,3.2
2024,4,25,21,30,669,293,476,18.8,3
2024,4,25,22,30,670,168,731,18.400000000000002,2.9000000000000004
2024,4,25,23,30,534,99,795,17.7,2.6
2024,4,26,0,30,343,84,677,16.5,1.9000000000000001
2024,4,26,1,30,102,90,60,14.8,1.4000000000000001
2024,4,26,2,30,13,12,62,13.100000000000001,1.9000000000000001
2024,4,26,3,30,0,0,0,11.9,2.9000000000000004
2024,4,26,4,30,0,0,0,10.8,3.1
2024,4,26,5,30,0,0,0,9.8,2.5
2024,4,26,6,30,0,0,0,9.3,2.3000000000000003
2024,4,26,7,30,0,0,0,8.8,2.4000000000000004
2024,4,26,8,30,0,0,0,8.3,2.4000000000000004
2024,4,26,9,30,0,0,0,8,2.4000000000000004
2024,4,26,10,30,0,0,0,7.6000000000000005,2.4000000000000004
2024,4,26,11,30,0,0,0,7.2,2.4000000000000004
2024,4,26,12,30,0,0,0,7.2,2.7
2024,4,26,13,30,77,59,144,8,3.2
2024,4,26,14,30,278,62,698,9.4,3.8000000000000003
2024,4,26,15,30,460,108,730,11,4.3
2024,4,26,16,30,578,190,612,12.4,4.7
2024,4,26,17,30,642,258,509,13.600000000000001,5
2024,4,26,18,30,792,285,609,14.5,5.1000000000000005
2024,4,26,19,30,825,260,651,15,5
2024,4,26,20,30,828,259,667,15,4.9
2024,4,26,21,30,720,284,550,14.9,4.7
2024,4,26,22,30,607,270,489,14.8,4.4
2024,4,26,23,30,478,215,478,14.600000000000001,4
2024,4,27,0,30,259,188,183,13.9,3.4000000000000004
2024,4,27,1,30,101,96,25,12.4,2.8000000000000003
2024,4,27,2,30,14,13,33,11,2.8000000000000003
2024,4,27,3,30,0,0,0,10.4,3.4000000000000004
2024,4,27,4,30,0,0,0,9.8,3.9000000000000004
2024,4,27,5,30,0,0,0,9.1,4
2024,4,27,6,30,0,0,0,8.3,3.9000000000000004
2024,4,27,7,30,0,0,0,7.7,3.9000000000000004
2024,4,27,8,30,0,0,0,6.9,3.9000000000000004
2024,4,27,9,30,0,0,0,6.2,4
2024,4,27,10,30,0,0,0,5.6000000000000005,4
2024,4,27,11,30,0,0,0,5.1000000000000005,4
2024,4,27,12,30,0,0,0,4.9,4.2
2024,4,27,13,30,97,37,452,5.800000000000001,4.7
2024,4,27,14,30,284,60,715,7.800000000000001,5.4
2024,4,27,15,30,481,73,839,10.100000000000001,5.6000000000000005
2024,4,27,16,30,663,82,911,12.200000000000001,5.6000000000000005
2024,4,27,17,30,809,84,958,14,5.4
2024,4,27,18,30,908,84,986,15.600000000000001,5.1000000000000005
2024,4,27,19,30,945,99,973,16.900000000000002,4.800000000000001
2024,4,27,20,30,930,94,977,17.6,4.6000000000000005
2024,4,27,21,30,806,175,793,17.900000000000002,4.4
2024,4,27,22,30,533,291,349,17.8,4.2
2024,4,27,23,30,338,298,72,17.2,3.9000000000000004
2024,4,28,0,30,294,163,337,15.9,2.9000000000000004
2024,4,28,1,30,90,85,26,13.600000000000001,1.8
2024,4,28,2,30,18,15,114,11.4,1.4000000000000001
2024,4,28,3,30,0,0,0,10,1.5
2024,4,28,4,30,0,0,0,9.200000000000001,1.8
2024,4,28,5,30,0,0,0,8.3,1.9000000000000001
2024,4,28,6,30,0,0,0,7.6000000000000005,1.8
2024,4,28,7,30,0,0,0,6.9,1.8
2024,4,28,8,30,0,0,0,6.1000000000000005,1.8
2024,4,28,9,30,0,0,0,5.300000000000001,1.7000000000000002
2024,4,28,10,30,0,0,0,4.5,1.5
2024,4,28,11,30,0,0,0,3.8000000000000003,1.5
2024,4,28,12,30,0,0,0,4.2,1.6
2024,4,28,13,30,99,39,438,6.300000000000001,2.3000000000000003
2024,4,28,14,30,280,103,557,9,3.2
2024,4,28,15,30,455,170,581,11,3.5
2024,4,28,16,30,645,136,795,12.5,3.5
2024,4,28,17,30,729,258,620,13.9,3.4000000000000004
2024,4,28,18,30,772,292,572,15.100000000000001,3.4000000000000004
2024,4,28,19,30,875,245,722,16.1,3.4000000000000004
2024,4,28,20,30,773,329,517,16.5,3.4000000000000004
2024,4,28,21,30,721,285,547,16.5,3.1
2024,4,28,22,30,580,291,416,16.400000000000002,2.8000000000000003
2024,4,28,23,30,341,275,118,16.3,2.2
2024,4,29,0,30,273,187,220,15.4,1.5
2024,4,29,1,30,131,105,124,13.100000000000001,1.1
2024,4,29,2,30,20,16,125,10.5,1.1
2024,4,29,3,30,0,0,0,9.3,1.2000000000000002
2024,4,29,4,30,0,0,0,8.9,1.2000000000000002
2024,4,29,5,30,0,0,0,9.1,1.1
2024,4,29,6,30,0,0,0,9.700000000000001,0.9
2024,4,29,7,30,0,0,0,10.100000000000001,0.5
2024,4,29,8,30,0,0,0,8.9,0.9
2024,4,29,9,30,0,0,0,6.9,1.5
2024,4,29,10,30,0,0,0,5.5,1.7000000000000002
2024,4,29,11,30,0,0,0,4.3,1.7000000000000002
2024,4,29,12,30,0,0,0,4.2,2
2024,4,29,13,30,100,43,409,5.6000000000000005,3
2024,4,29,14,30,289,67,692,7.6000000000000005,4
2024,4,29,15,30,367,251,235,9.200000000000001,4.7
2024,4,29,16,30,274,255,30,10.200000000000001,5.1000000000000005
2024,4,29,17,30,507,405,134,11.200000000000001,5.6000000000000005
2024,4,29,18,30,486,381,125,11.9,5.800000000000001
2024,4,29,19,30,739,434,348,12.3,6.1000000000000005
2024,4,29,20,30,624,421,236,12.200000000000001,6.4
2024,4,29,21,30,562,302,325,11.700000000000001,6.5
2024,4,29,22,30,678,200,685,11.3,6.2
2024,4,29,23,30,566,100,834,11,5.6000000000000005
2024,4,30,0,30,351,113,604,10.3,4.800000000000001
2024,4,30,1,30,37,37,1,8.4,3.2
2024,4,30,2,30,18,16,49,6.1000000000000005,1.9000000000000001
2024,4,30,3,30,0,0,0,4.6000000000000005,1.5
2024,4,30,4,30,0,0,0,3.6,1.4000000000000001
2024,4,30,5,30,0,0,0,2.7,1.5
2024,4,30,6,30,0,0,0,1.9000000000000001,1.5
2024,4,30,7,30,0,0,0,1.1,1.4000000000000001
2024,4,30,8,30,0,0,0,0.5,1.2000000000000002
2024,4,30,9,30,0,0,0,0.4,1
2024,4,30,10,30,0,0,0,0.7000000000000001,0.8
2024,4,30,11,30,0,0,0,1.1,0.4
2024,4,30,12,30,0,0,0,1.6,0.30000000000000004
2024,4,30,13,30,113,37,525,3.5,0.2
2024,4,30,14,30,198,183,46,6,0.5
2024,4,30,15,30,343,290,107,7.800000000000001,1.3
2024,4,30,16,30,584,286,461,9,1.7000000000000002
2024,4,30,17,30,799,156,839,10,2
2024,4,30,18,30,821,257,668,10.9,2.3000000000000003
2024,4,30,19,30,655,409,280,11.700000000000001,2.7
2024,4,30,20,30,723,347,435,12.200000000000001,3.2
2024,4,30,21,30,577,366,263,12.4,3.7
2024,4,30,22,30,626,305,459,12.100000000000001,4
2024,4,30,23,30,515,188,582,11.4,4.1000000000000005
2024,5,1,0,30,282,188,237,10.4,3.8000000000000003
2024,5,1,1,30,183,52,598,8.5,2.8000000000000003
2024,5,1,2,30,25,17,198,6.4,1.7000000000000002
2024,5,1,3,30,0,0,0,5.2,1.3
2024,5,1,4,30,0,0,0,5,1.1
2024,5,1,5,30,0,0,0,4.7,1.1
2024,5,1,6,30,0,0,0,3.9000000000000004,1.4000000000000001
2024,5,1,7,30,0,0,0,3.3000000000000003,2
2024,5,1,8,30,0,0,0,3,2.3000000000000003
2024,5,1,9,30,0,0,0,2.6,2.5
2024,5,1,10,30,0,0,0,2.4000000000000004,2.8000000000000003
2024,5,1,11,30,0,0,0,2.1,3.1
2024,5,1,12,30,0,0,0,2.1,3.5
2024,5,1,13,30,86,76,69,3,4
2024,5,1,14,30,111,110,3,4.3,4.5
2024,5,1,15,30,168,167,1,5.6000000000000005,4.6000000000000005
2024,5,1,16,30,176,175,2,6.9,4.4
2024,5,1,17,30,203,203,0,8.1,4.3
2024,5,1,18,30,287,281,7,9.1,4.1000000000000005
2024,5,1,19,30,512,400,127,9.9,3.8000000000000003
2024,5,1,20,30,677,330,401,10.600000000000001,3.5
2024,5,1,21,30,749,296,563,11.100000000000001,3.3000000000000003
2024,5,1,22,30,751,101,925,11.3,3.2
2024,5,1,23,30,587,80,900,11.100000000000001,2.9000000000000004
2024,5,2,0,30,389,72,792,10.4,2.3000000000000003
2024,5,2,1,30,190,52,622,8.6,1.3
2024,5,2,2,30,22,18,89,6.7,0.8
2024,5,2,3,30,0,0,0,5.800000000000001,1
2024,5,2,4,30,0,0,0,5,1.1
2024,5,2,5,30,0,0,0,4.4,1.3
2024,5,2,6,30,0,0,0,4.1000000000000005,1.5
2024,5,2,7,30,0,0,0,3.9000000000000004,1.7000000000000002
2024,5,2,8,30,0,0,0,3.8000000000000003,1.9000000000000001
2024,5,2,9,30,0,0,0,3.7,2
2024,5,2,10,30,0,0,0,3.8000000000000003,1.8
2024,5,2,11,30,0,0,0,3.8000000000000003,1.7000000000000002
2024,5,2,12,30,2,2,17,3.9000000000000004,1.7000000000000002
2024,5,2,13,30,62,43,127,4.6000000000000005,2.2
2024,5,2,14,30,187,157,91,5.4,3.2
2024,5,2,15,30,381,205,349,6.4,4.2
2024,5,2,16,30,435,331,159,7.9,4.6000000000000005
2024,5,2,17,30,288,260,36,9.3,4.5
2024,5,2,18,30,400,374,31,10.5,3.8000000000000003
2024,5,2,19,30,376,354,25,11.5,2.9000000000000004
2024,5,2,20,30,393,341,60,12.200000000000001,1.8
2024,5,2,21,30,377,342,43,12.5,1.1
2024,5,2,22,30,378,286,130,12.3,1.5
2024,5,2,23,30,220,201,34,11.5,2.3000000000000003
2024,5,3,0,30,97,94,7,10.200000000000001,2.7
2024,5,3,1,30,25,25,1,8.6,2.5
2024,5,3,2,30,13,13,0,7,2.1
2024,5,3,3,30,0,0,0,5.800000000000001,2
2024,5,3,4,30,0,0,0,4.9,1.9000000000000001
2024,5,3,5,30,0,0,0,4.2,1.7000000000000002
2024,5,3,6,30,0,0,0,3.6,1.4000000000000001
2024,5,3,7,30,0,0,0,3.5,1.4000000000000001
2024,5,3,8,30,0,0,0,3.3000000000000003,1.4000000000000001
2024,5,3,9,30,0,0,0,2.8000000000000003,1.4000000000000001
2024,5,3,10,30,0,0,0,2.1,1.3
2024,5,3,11,30,0,0,0,1.7000000000000002,1.3
2024,5,3,12,30,2,3,24,2.5,1.4000000000000001
2024,5,3,13,30,122,38,541,4.5,1.8
2024,5,3,14,30,316,58,770,7.4,1.9000000000000001
2024,5,3,15,30,514,70,877,10.600000000000001,1.4000000000000001
2024,5,3,16,30,694,80,936,13.200000000000001,1.1
2024,5,3,17,30,837,89,966,14.9,1.1
2024,5,3,18,30,931,98,977,16.1,1.4000000000000001
2024,5,3,19,30,971,104,980,17,1.5
2024,5,3,20,30,851,261,677,17.5,1.6
2024,5,3,21,30,878,98,963,17.8,1.8
2024,5,3,22,30,752,91,935,17.7,2.2
2024,5,3,23,30,583,83,878,17.3,2.6
2024,5,4,0,30,385,79,755,16.2,2.6
2024,5,4,1,30,176,71,462,13.5,2.2
2024,5,4,2,30,23,19,88,10.8,2.2
2024,5,4,3,30,0,0,0,9.8,3.1
2024,5,4,4,30,0,0,0,9.5,3.9000000000000004
2024,5,4,5,30,0,0,0,8.8,4.3
2024,5,4,6,30,0,0,0,7.9,4.5
2024,5,4,7,30,0,0,0,7.4,4.800000000000001
2024,5,4,8,30,0,0,0,7.4,5
2024,5,4,9,30,0,0,0,7.5,5.1000000000000005
2024,5,4,10,30,0,0,0,7.5,5.2
2024,5,4,11,30,0,0,0,7.4,5.2
2024,5,4,12,30,2,2,9,7.9,5.4
2024,5,4,13,30,72,60,78,9.5,6.1000000000000005
2024,5,4,14,30,213,147,194,11.700000000000001,7.1000000000000005
2024,5,4,15,30,291,250,80,13.600000000000001,7.9
2024,5,4,16,30,486,296,289,15.3,8.1
2024,5,4,17,30,663,286,486,16.6,7.6000000000000005
2024,5,4,18,30,494,426,79,17.400000000000002,6.300000000000001
2024,5,4,19,30,346,338,9,17.7,4.4
2024,5,4,20,30,237,235,2,18.1,2.6
2024,5,4,21,30,159,158,1,18.1,1.7000000000000002
2024,5,4,22,30,146,144,3,17.1,1.5
2024,5,4,23,30,79,78,1,15.700000000000001,1.2000000000000002
2024,5,5,0,30,33,33,0,14.4,0.8
2024,5,5,1,30,12,12,0,13.200000000000001,0.7000000000000001
2024,5,5,2,30,25,24,10,12,0.8
2024,5,5,3,30,0,0,0,11.100000000000001,1.5
2024,5,5,4,30,0,0,0,10.3,2.7
2024,5,5,5,30,0,0,0,9.3,3.3000000000000003
2024,5,5,6,30,0,0,0,8.200000000000001,3.5
2024,5,5,7,30,0,0,0,7,3.7
2024,5,5,8,30,0,0,0,6.1000000000000005,3.6
2024,5,5,9,30,0,0,0,5.800000000000001,2.9000000000000004
2024,5,5,10,30,0,0,0,5.7,2.4000000000000004
2024,5,5,11,30,0,0,0,5.7,2.2
